pathway,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,level1,level2,level3
ko04145,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.53E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,Phagosome,Transport and catabolism,Cellular Processes
ko04146,0.002672353,0.002730781,0.002529786,0.002588421,0.00262017,0.002757872,0.002668438,0.002653092,0.002751292,0.002661929,0.00259731,0.002643158,0.002532794,0.002566081,0.002641064,0.002584023,0.002640704,0.002610009,0.002701411,0.002549058,0.002690535,0.002596452,0.002459937,0.002645085,Peroxisome,Transport and catabolism,Cellular Processes
ko04150,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.53E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,mTOR signaling pathway,Signal transduction,Environmental Information Processing
ko04151,0.000175559,0.000209606,0.000197129,0.000185338,0.00018132,0.000196239,0.000204415,0.000190947,0.000210809,0.00022726,0.000203593,0.000216132,0.000226441,0.000188215,0.000175812,0.00023216,0.000205416,0.000187769,0.000202218,0.000214686,0.000220767,0.000249154,0.000191002,0.00021418,PI3K-Akt signaling pathway,Signal transduction,Environmental Information Processing
ko04152,0.000365688,0.000474357,0.000368006,0.000401996,0.000400294,0.00042283,0.000417258,0.000385382,0.000417179,0.000462085,0.000424339,0.000431619,0.000441679,0.000370646,0.000374823,0.000457023,0.00040973,0.000404787,0.000413516,0.000434065,0.00046728,0.000478201,0.000392894,0.000428931,AMPK signaling pathway,Signal transduction,Environmental Information Processing
ko04210,0.000225634,0.000297299,0.00024557,0.000240309,0.000272863,0.000216312,0.000236479,0.000219188,0.000226207,0.000240428,0.000247587,0.000231418,0.000221415,0.000196499,0.000216591,0.000202692,0.000237365,0.000225551,0.00020857,0.000240406,0.000205024,0.000198862,0.000214869,0.000232841,Apoptosis,Cell growth and death,Cellular Processes
ko04211,0.00036213,0.000430193,0.000365807,0.000365758,0.000366149,0.000395493,0.000400432,0.000378152,0.000396317,0.000427796,0.000392191,0.000422117,0.000399499,0.000364216,0.000358992,0.000419428,0.00039804,0.000375723,0.000399944,0.000399514,0.00040902,0.000431228,0.000358626,0.000397564,Longevity regulating pathway,Aging,Organismal Systems
ko04212,0.001150266,0.001285721,0.001155011,0.001188627,0.001177703,0.001214324,0.001209718,0.001157184,0.001220217,0.001221241,0.001234388,0.001248587,0.001217653,0.001123636,0.001233477,0.001238139,0.001202143,0.001175423,0.00120952,0.001217866,0.001243902,0.001254955,0.001150405,0.0012042,Longevity regulating pathway - worm,Aging,Organismal Systems
ko04213,0.001502449,0.001520053,0.00140046,0.001418728,0.00155666,0.00150037,0.001517939,0.001450214,0.001536826,0.001467903,0.001515772,0.001526376,0.001480237,0.001398301,0.001591861,0.001570188,0.001567607,0.001488814,0.001544642,0.001479545,0.001432697,0.001466942,0.001344776,0.001469231,Longevity regulating pathway - multiple species,Aging,Organismal Systems
ko04214,0.000516921,0.000545048,0.000581811,0.000522061,0.000568692,0.000522683,0.000567542,0.000541477,0.000563762,0.000597198,0.00055532,0.000561437,0.00055166,0.000495516,0.000530378,0.000517921,0.000561636,0.000546523,0.000533716,0.00055887,0.000538127,0.000548515,0.000528694,0.00055765,Apoptosis - fly,Cell growth and death,Cellular Processes
ko04215,0.000191634,0.00024771,0.000211044,0.000191154,0.000227054,0.000185402,0.000203694,0.000188326,0.000188246,0.000207397,0.000206112,0.000199218,0.000188664,0.000155755,0.000173526,0.000160501,0.00020631,0.00018293,0.000168966,0.000208824,0.000167231,0.000169592,0.000178993,0.000197089,Apoptosis - multiple species,Cell growth and death,Cellular Processes
ko04216,0.0011581,0.001183933,0.001080378,0.00114076,0.001147166,0.001162904,0.001099287,0.001181072,0.001160899,0.001061266,0.001075616,0.001074751,0.001010359,0.001089893,0.001166609,0.000977961,0.001075208,0.001092143,0.001120306,0.001000422,0.00103376,0.0009557,0.001066191,0.001056199,Ferroptosis,Cell growth and death,Cellular Processes
ko04217,0.000760039,0.000830407,0.000781371,0.000779718,0.000806511,0.000792733,0.000775972,0.00076609,0.000746964,0.000752769,0.000795831,0.000787418,0.000785685,0.000755483,0.000761887,0.000738823,0.000748537,0.000754308,0.000781252,0.000747221,0.000760965,0.000711687,0.000771792,0.000752707,Necroptosis,Cell growth and death,Cellular Processes
ko04260,0.000303346,0.000316033,0.000347203,0.000315702,0.000325597,0.000327642,0.0003409,0.000331436,0.000347763,0.000404037,0.000354349,0.000377266,0.000362875,0.000333087,0.000302856,0.000376681,0.000358362,0.000327026,0.00033722,0.000363306,0.000358157,0.000397317,0.000322732,0.000346792,Cardiac muscle contraction,Circulatory system,Organismal Systems
ko04261,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.26E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Adrenergic signaling in cardiomyocytes,Circulatory system,Organismal Systems
ko04310,1.80E-06,6.56E-08,0,1.89E-06,1.63E-06,2.08E-06,1.89E-06,0,0,0,1.53E-07,0,1.46E-06,0,1.17E-06,0,0,1.75E-06,3.26E-07,9.10E-08,1.02E-06,7.81E-07,0,1.62E-07,Wnt signaling pathway,Signal transduction,Environmental Information Processing
ko04320,3.59E-06,1.05E-05,2.76E-06,1.23E-05,6.60E-06,1.58E-05,7.48E-06,5.06E-06,8.29E-06,1.70E-06,3.33E-06,4.44E-06,1.73E-06,1.26E-06,3.74E-06,3.62E-06,2.28E-06,3.23E-06,3.56E-06,2.01E-06,3.82E-06,2.77E-06,1.29E-06,5.58E-06,Dorso-ventral axis formation,Development,Organismal Systems
ko04330,5.39E-06,1.05E-05,2.76E-06,1.42E-05,8.23E-06,1.79E-05,9.37E-06,5.06E-06,8.29E-06,1.70E-06,3.48E-06,4.44E-06,3.20E-06,1.26E-06,4.91E-06,3.62E-06,2.28E-06,4.97E-06,3.88E-06,2.10E-06,4.83E-06,3.55E-06,1.29E-06,5.74E-06,Notch signaling pathway,Signal transduction,Environmental Information Processing
ko04350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48E-07,0,0,0,0,0,0,0,0,0,TGF-beta signaling pathway,Signal transduction,Environmental Information Processing
ko04370,7.32E-06,7.90E-06,2.93E-05,6.72E-06,6.99E-06,9.87E-06,8.15E-06,1.37E-05,3.82E-06,2.65E-06,8.35E-06,8.88E-06,6.46E-06,1.03E-05,4.69E-06,6.39E-06,1.03E-05,1.07E-05,8.45E-06,7.94E-06,4.93E-06,4.01E-06,4.11E-06,5.40E-06,VEGF signaling pathway,Signal transduction,Environmental Information Processing
ko04371,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.53E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,Apelin signaling pathway,Signal transduction,Environmental Information Processing
ko04380,3.28E-07,4.92E-07,7.53E-07,1.62E-06,7.66E-07,6.92E-07,1.24E-06,6.36E-07,8.89E-07,3.56E-07,4.16E-06,9.24E-07,6.23E-07,1.63E-07,4.70E-07,4.13E-07,3.57E-07,4.29E-07,3.34E-07,4.27E-07,6.55E-07,4.89E-07,1.84E-08,6.53E-07,Osteoclast differentiation,Development,Organismal Systems
ko04390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48E-07,0,0,0,0,0,0,0,0,0,Hippo signaling pathway,Signal transduction,Environmental Information Processing
ko04391,0,0,0,0,2.92E-07,0,0,0,1.33E-06,2.84E-07,0,0,1.17E-07,0,3.72E-07,0,3.46E-07,3.53E-07,0,0,8.47E-08,8.82E-08,0,0,Hippo signaling pathway - fly,Signal transduction,Environmental Information Processing
ko04392,0,0,0,0,2.92E-07,0,0,0,1.33E-06,2.84E-07,0,0,1.17E-07,0,1.24E-07,0,3.46E-07,3.53E-07,0,0,8.47E-08,8.82E-08,0,0,Hippo signaling pathway - multiple species,Signal transduction,Environmental Information Processing
ko04510,0,3.97E-07,8.42E-07,1.14E-06,8.25E-07,0,1.16E-06,0,8.73E-07,4.33E-07,0,8.06E-07,3.35E-07,7.17E-07,7.30E-07,5.17E-07,8.03E-07,0,7.93E-07,4.68E-07,0,0,9.80E-07,0,Focal adhesion,Cellular community - eukaryotes,Cellular Processes
ko04512,0,3.97E-07,8.42E-07,1.14E-06,8.25E-07,0,1.16E-06,0,8.73E-07,4.33E-07,0,8.06E-07,3.35E-07,7.17E-07,7.30E-07,5.17E-07,8.03E-07,0,7.93E-07,4.68E-07,0,0,9.80E-07,0,ECM-receptor interaction,Signaling molecules and interaction,Environmental Information Processing
ko04530,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.77E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,Tight junction,Cellular community - eukaryotes,Cellular Processes
ko04610,0,6.89E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Complement and coagulation cascades,Immune system,Organismal Systems
ko04611,1.87E-07,7.45E-07,1.97E-06,1.91E-06,1.59E-06,0,1.93E-06,0,1.46E-06,7.22E-07,1.92E-07,1.40E-06,5.69E-07,1.32E-06,1.54E-06,8.61E-07,1.54E-06,1.45E-07,1.93E-06,1.27E-06,1.92E-07,9.45E-08,2.20E-06,2.56E-08,Platelet activation,Immune system,Organismal Systems
ko04612,8.44E-05,0.000119193,0.000103595,8.48E-05,9.43E-05,0.000102318,0.000103188,9.35E-05,0.000102623,0.000115258,0.000102463,0.000111485,0.000111734,9.39E-05,8.03E-05,0.000107903,0.000103031,8.85E-05,9.53E-05,0.000103148,0.000102494,0.000121052,8.70E-05,0.000105983,Antigen processing and presentation,Immune system,Organismal Systems
ko04614,0.000143382,0.00020997,0.000146353,0.000151329,0.000136048,0.000165956,0.000168759,0.000161618,0.000190524,0.000198586,0.000179673,0.00018062,0.000182727,0.000136883,0.000148161,0.000200085,0.000164401,0.00015839,0.000174006,0.000155227,0.000173705,0.000184873,0.000142885,0.000167882,Renin-angiotensin system,Endocrine system,Organismal Systems
ko04621,0.000719655,0.000781741,0.000787115,0.000737189,0.000737871,0.000804619,0.000812686,0.00075984,0.00082987,0.000925928,0.00082722,0.000852885,0.000930266,0.000734882,0.000698567,0.000897699,0.00081444,0.000778999,0.000795174,0.000798032,0.000843324,0.00091786,0.000720996,0.000828955,NOD-like receptor signaling pathway,Immune system,Organismal Systems
ko04622,3.96E-05,1.84E-05,2.84E-05,4.10E-05,4.80E-05,4.56E-05,4.47E-05,2.83E-05,2.37E-05,1.31E-05,2.60E-05,3.30E-05,2.54E-05,3.18E-05,4.93E-05,1.63E-05,2.51E-05,3.82E-05,2.71E-05,2.49E-05,2.76E-05,1.91E-05,2.68E-05,2.37E-05,RIG-I-like receptor signaling pathway,Immune system,Organismal Systems
ko04623,1.54E-06,9.26E-07,0,0,1.08E-06,0,0,0,1.52E-06,0,1.76E-06,0,1.41E-06,2.28E-06,1.53E-06,1.72E-06,1.47E-06,1.33E-06,1.90E-06,2.66E-06,1.25E-06,5.29E-07,9.59E-07,1.30E-06,Cytosolic DNA-sensing pathway,Immune system,Organismal Systems
ko04625,7.32E-06,7.90E-06,2.93E-05,6.72E-06,6.99E-06,9.87E-06,8.15E-06,1.37E-05,3.82E-06,2.65E-06,8.35E-06,8.88E-06,6.46E-06,1.03E-05,4.69E-06,6.39E-06,1.03E-05,1.07E-05,8.45E-06,7.94E-06,4.93E-06,4.01E-06,4.11E-06,5.40E-06,C-type lectin receptor signaling pathway,Immune system,Organismal Systems
ko04626,0.000585199,0.00070963,0.000685969,0.000618131,0.000627481,0.000597408,0.000600491,0.000601271,0.000631574,0.000677424,0.00068528,0.000645736,0.000684914,0.00059709,0.000520238,0.000618379,0.000593637,0.000636298,0.000582354,0.000625598,0.000626904,0.000697611,0.000610923,0.000666943,Plant-pathogen interaction,Environmental adaptation,Organismal Systems
ko04640,0,0,0,0,0,0,0,0,0,0,0,0,1.17E-07,0,5.14E-07,0,0,0,0,0,2.20E-07,1.89E-07,0,0,Hematopoietic cell lineage,Immune system,Organismal Systems
ko04657,9.18E-05,0.00012709,0.000132933,9.16E-05,0.000101299,0.00011219,0.00011134,0.000107229,0.000106446,0.000117913,0.000110812,0.000120361,0.000118191,0.000104214,8.50E-05,0.000114289,0.000113285,9.92E-05,0.000103729,0.000111089,0.00010742,0.00012506,9.11E-05,0.000111387,IL-17 signaling pathway,Immune system,Organismal Systems
ko04658,3.59E-06,1.05E-05,2.76E-06,1.23E-05,6.60E-06,1.58E-05,7.48E-06,5.06E-06,8.29E-06,1.70E-06,3.33E-06,4.44E-06,1.73E-06,1.26E-06,3.74E-06,3.62E-06,2.28E-06,3.23E-06,3.56E-06,2.01E-06,3.82E-06,2.77E-06,1.29E-06,5.58E-06,Th1 and Th2 cell differentiation,Immune system,Organismal Systems
ko04659,8.44E-05,0.000119193,0.000103595,8.48E-05,9.43E-05,0.000102318,0.000103188,9.35E-05,0.000102623,0.000115258,0.000102463,0.000111485,0.000111734,9.39E-05,8.03E-05,0.000107903,0.000103031,8.85E-05,9.53E-05,0.000103148,0.000102494,0.000121052,8.70E-05,0.000105983,Th17 cell differentiation,Immune system,Organismal Systems
ko04664,5.24E-07,1.18E-07,2.22E-07,5.75E-07,0,2.53E-07,0,5.20E-07,0,0,1.79E-07,2.24E-07,6.52E-08,1.70E-07,1.54E-07,3.30E-07,0,4.05E-07,1.54E-07,0,2.03E-07,6.22E-07,0,1.20E-06,Fc epsilon RI signaling pathway,Immune system,Organismal Systems
ko04666,1.49E-05,1.99E-05,2.95E-05,2.03E-05,2.18E-05,2.17E-05,2.05E-05,2.45E-05,2.28E-05,2.30E-05,2.16E-05,2.41E-05,2.22E-05,2.34E-05,1.74E-05,1.64E-05,2.26E-05,2.04E-05,2.00E-05,1.72E-05,1.82E-05,1.40E-05,2.03E-05,1.83E-05,Fc gamma R-mediated phagocytosis,Immune system,Organismal Systems
ko04668,7.32E-06,7.90E-06,2.93E-05,6.72E-06,6.99E-06,9.87E-06,8.15E-06,1.37E-05,3.82E-06,2.65E-06,8.35E-06,8.88E-06,6.46E-06,1.03E-05,4.69E-06,6.39E-06,1.03E-05,1.07E-05,8.45E-06,7.94E-06,4.93E-06,4.01E-06,4.11E-06,5.40E-06,TNF signaling pathway,Signal transduction,Environmental Information Processing
ko04714,0.001749575,0.001752887,0.001720119,0.001726122,0.001761391,0.001792059,0.001746505,0.001795834,0.001825951,0.001811829,0.001738478,0.001778872,0.001699279,0.001723419,0.001727248,0.001696607,0.001756153,0.001701861,0.001767187,0.001677123,0.001705086,0.001689923,0.001663264,0.001708331,Thermogenesis,Environmental adaptation,Organismal Systems
ko04721,0,1.26E-07,2.71E-07,1.55E-07,3.20E-07,4.24E-08,3.75E-08,2.46E-07,4.53E-08,0,7.93E-08,0,9.98E-08,3.41E-07,7.09E-08,1.60E-07,1.34E-07,0,2.28E-07,2.38E-07,3.39E-08,2.74E-07,2.58E-07,8.24E-08,Synaptic vesicle cycle,Nervous system,Organismal Systems
ko04723,3.25E-05,5.92E-05,4.26E-05,2.87E-05,3.32E-05,3.65E-05,2.99E-05,3.46E-05,2.59E-05,2.73E-05,3.38E-05,3.17E-05,2.28E-05,2.42E-05,2.09E-05,2.44E-05,2.77E-05,2.73E-05,2.53E-05,2.91E-05,2.12E-05,2.06E-05,1.95E-05,2.67E-05,Retrograde endocannabinoid signaling,Nervous system,Organismal Systems
ko04724,0.00042964,0.000391008,0.000407597,0.000408196,0.000445131,0.000424784,0.000439559,0.000422942,0.000412256,0.000396243,0.000408072,0.000430886,0.000400805,0.000419815,0.000425598,0.000400588,0.000421741,0.000393268,0.000424908,0.000387689,0.000404842,0.000379736,0.000391349,0.000395938,Glutamatergic synapse,Nervous system,Organismal Systems
ko04725,4.84E-07,3.55E-07,2.67E-07,4.44E-07,3.77E-07,4.87E-07,4.01E-07,2.69E-07,2.29E-07,1.37E-07,2.12E-07,2.94E-07,1.57E-07,1.65E-07,2.54E-07,2.07E-07,2.83E-07,2.49E-07,2.51E-07,1.94E-07,3.18E-07,2.28E-07,2.65E-06,3.36E-07,Cholinergic synapse,Nervous system,Organismal Systems
ko04726,0.000177243,0.000149656,0.000206772,0.000181834,0.000178047,0.000161521,0.000166691,0.000164622,0.000160902,0.000134595,0.000169149,0.000148432,0.000170571,0.000181515,0.000194039,0.000147694,0.000168429,0.000192516,0.000175287,0.0001565,0.000150449,0.000135253,0.000175226,0.000162651,Serotonergic synapse,Nervous system,Organismal Systems
ko04727,0.000434047,0.000381428,0.000395213,0.000407932,0.00044521,0.00042318,0.00043471,0.000412839,0.000403434,0.000382122,0.000401528,0.000420785,0.000389035,0.000421883,0.00042569,0.000396626,0.00041387,0.00039167,0.000421118,0.000389008,0.000399131,0.000379965,0.000389017,0.000391882,GABAergic synapse,Nervous system,Organismal Systems
ko04728,0.000174116,0.000142941,0.000182617,0.000178713,0.000174544,0.000155626,0.000163919,0.000155797,0.000161403,0.000134595,0.000164477,0.000142875,0.00016671,0.000174819,0.000192865,0.000145135,0.000162944,0.00018586,0.000172982,0.000151768,0.000148165,0.000133989,0.00017506,0.00015865,Dopaminergic synapse,Nervous system,Organismal Systems
ko04730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48E-07,0,0,0,0,0,0,0,0,0,Long-term depression,Nervous system,Organismal Systems
ko04910,0.000293225,0.000353113,0.000289749,0.000311523,0.000314119,0.000315157,0.000302016,0.000301814,0.000312772,0.000336217,0.000325204,0.0003168,0.000337964,0.000287113,0.000329035,0.000338317,0.000305133,0.000315504,0.000327715,0.000318191,0.000335409,0.000313604,0.000317963,0.000312069,Insulin signaling pathway,Endocrine system,Organismal Systems
ko04911,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.24E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Insulin secretion,Endocrine system,Organismal Systems
ko04912,1.49E-05,1.99E-05,2.95E-05,2.03E-05,2.18E-05,2.17E-05,2.05E-05,2.45E-05,2.28E-05,2.30E-05,2.16E-05,2.41E-05,2.22E-05,2.34E-05,1.74E-05,1.64E-05,2.26E-05,2.04E-05,2.00E-05,1.72E-05,1.82E-05,1.40E-05,2.03E-05,1.83E-05,GnRH signaling pathway,Endocrine system,Organismal Systems
ko04913,7.84E-06,8.02E-06,2.96E-05,7.30E-06,6.99E-06,1.01E-05,8.15E-06,1.43E-05,3.82E-06,2.65E-06,8.53E-06,9.10E-06,6.52E-06,1.05E-05,4.84E-06,6.72E-06,1.03E-05,1.11E-05,8.60E-06,7.94E-06,5.13E-06,4.63E-06,4.11E-06,6.61E-06,Ovarian steroidogenesis,Endocrine system,Organismal Systems
ko04914,8.44E-05,0.000119193,0.000103595,8.48E-05,9.43E-05,0.000102318,0.000103188,9.35E-05,0.000102623,0.000115258,0.000102463,0.000111485,0.000111734,9.39E-05,8.03E-05,0.000107903,0.000103031,8.85E-05,9.53E-05,0.000103148,0.000102494,0.000121052,8.70E-05,0.000105983,Progesterone-mediated oocyte maturation,Endocrine system,Organismal Systems
ko04915,8.44E-05,0.000119193,0.000103595,8.48E-05,9.43E-05,0.000102318,0.000103188,9.35E-05,0.000102623,0.000115258,0.000102463,0.000111485,0.000111734,9.39E-05,8.03E-05,0.000107903,0.000103031,8.85E-05,9.53E-05,0.000103148,0.000102494,0.000121052,8.70E-05,0.000105983,Estrogen signaling pathway,Endocrine system,Organismal Systems
ko04916,2.76E-05,4.02E-05,5.76E-05,2.74E-05,2.79E-05,2.68E-05,2.83E-05,3.43E-05,3.75E-05,2.20E-05,2.98E-05,2.72E-05,2.84E-05,3.61E-05,2.90E-05,3.45E-05,3.27E-05,3.75E-05,3.68E-05,3.08E-05,2.71E-05,1.82E-05,3.02E-05,2.38E-05,Melanogenesis,Endocrine system,Organismal Systems
ko04917,4.67E-05,2.67E-05,7.13E-05,4.60E-05,4.90E-05,5.01E-05,5.01E-05,4.74E-05,4.20E-05,3.27E-05,4.99E-05,3.86E-05,4.88E-05,5.67E-05,5.75E-05,5.11E-05,5.18E-05,6.08E-05,6.13E-05,5.62E-05,6.09E-05,4.90E-05,6.32E-05,5.37E-05,Prolactin signaling pathway,Endocrine system,Organismal Systems
ko04918,0.000348055,0.000371376,0.000387589,0.000344539,0.000348655,0.000353037,0.000357511,0.000356803,0.000379139,0.000380393,0.000361716,0.000367517,0.000364397,0.000349331,0.00036456,0.000386089,0.000364385,0.000380507,0.000380798,0.000363985,0.000400715,0.000398263,0.000362181,0.000378308,Thyroid hormone synthesis,Endocrine system,Organismal Systems
ko04919,9.83E-05,0.000168138,0.000119017,0.000119952,0.000114035,0.000113343,0.000101852,0.000108864,0.00010329,9.86E-05,0.000119596,0.000110836,9.63E-05,9.57E-05,0.000104497,0.000105071,9.29E-05,0.000101572,0.000102645,0.000116174,0.000107902,0.000105729,0.000126989,0.000107481,Thyroid hormone signaling pathway,Endocrine system,Organismal Systems
ko04920,0.001187495,0.00119592,0.001106189,0.001166137,0.001166593,0.001192706,0.001135996,0.001205263,0.001199802,0.001110546,0.001112875,0.001114369,0.001061737,0.001117762,0.001186175,0.001047673,0.001117163,0.001123107,0.001163821,0.001050123,0.001097804,0.001028194,0.001100833,0.001098922,Adipocytokine signaling pathway,Endocrine system,Organismal Systems
ko04921,1.20E-05,1.13E-05,3.62E-05,1.01E-05,9.73E-06,1.24E-05,1.28E-05,1.62E-05,9.32E-06,5.26E-06,1.64E-05,1.40E-05,1.29E-05,1.79E-05,9.13E-06,1.20E-05,1.43E-05,1.40E-05,1.43E-05,1.70E-05,1.01E-05,1.02E-05,8.23E-06,9.68E-06,Oxytocin signaling pathway,Endocrine system,Organismal Systems
ko04922,0.000964284,0.000885708,0.000904109,0.000991801,0.000924253,0.000980483,0.000966149,0.000960488,0.000899378,0.000942605,0.00090522,0.000922084,0.000976563,0.00090718,0.000999567,0.000923612,0.000903416,0.000959672,0.000939405,0.00092404,0.000955921,0.000907764,0.000993926,0.000913601,Glucagon signaling pathway,Endocrine system,Organismal Systems
ko04923,7.32E-06,7.90E-06,2.93E-05,6.72E-06,6.99E-06,9.87E-06,8.15E-06,1.37E-05,3.82E-06,2.65E-06,8.35E-06,8.88E-06,6.46E-06,1.03E-05,4.69E-06,6.39E-06,1.03E-05,1.07E-05,8.45E-06,7.94E-06,4.93E-06,4.01E-06,4.11E-06,5.40E-06,Regulation of lipolysis in adipocytes,Endocrine system,Organismal Systems
ko04924,3.28E-05,2.27E-05,4.26E-05,3.42E-05,2.96E-05,3.87E-05,4.94E-05,4.01E-05,5.77E-05,6.43E-05,4.22E-05,4.73E-05,5.65E-05,4.07E-05,3.64E-05,6.55E-05,5.14E-05,4.62E-05,5.08E-05,4.09E-05,5.26E-05,6.22E-05,3.61E-05,4.64E-05,Renin secretion,Endocrine system,Organismal Systems
ko04925,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.24E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Aldosterone synthesis and secretion,Endocrine system,Organismal Systems
ko04926,1.87E-07,7.45E-07,1.97E-06,1.91E-06,1.59E-06,0,1.93E-06,0,1.46E-06,7.22E-07,1.92E-07,1.40E-06,5.69E-07,1.32E-06,1.54E-06,8.61E-07,1.54E-06,1.45E-07,1.93E-06,1.27E-06,1.92E-07,9.45E-08,2.20E-06,2.56E-08,Relaxin signaling pathway,Endocrine system,Organismal Systems
ko04928,1.65E-05,2.33E-05,2.96E-05,2.03E-05,2.29E-05,2.18E-05,2.06E-05,2.45E-05,2.50E-05,2.32E-05,2.35E-05,2.44E-05,2.36E-05,3.64E-05,1.89E-05,1.82E-05,2.44E-05,2.18E-05,2.21E-05,1.99E-05,1.95E-05,1.47E-05,2.13E-05,1.97E-05,"Parathyroid hormone synthesis, secretion and action",Endocrine system,Organismal Systems
ko04930,0.000154709,0.000189808,0.000192013,0.000163538,0.00015863,0.000165482,0.000164515,0.00016754,0.000161385,0.000174503,0.000168456,0.000176244,0.000170916,0.000184716,0.000159221,0.000178741,0.000168036,0.000169046,0.000168863,0.000173574,0.00017622,0.000184914,0.000175152,0.000172415,Type II diabetes mellitus,Endocrine and metabolic diseases,Human Diseases
ko04931,0.000462206,0.000414853,0.000466086,0.000486649,0.000465185,0.000472146,0.000478102,0.000464771,0.00046605,0.000484726,0.000477763,0.000488136,0.00051549,0.000462036,0.000481561,0.000495736,0.00046976,0.000468009,0.000486034,0.000488662,0.000481665,0.000489417,0.000476611,0.000474186,Insulin resistance,Endocrine and metabolic diseases,Human Diseases
ko04932,0.000476786,0.000545497,0.000540916,0.000478334,0.00052779,0.000497404,0.000527607,0.000497218,0.000518837,0.000598554,0.000541491,0.000555055,0.000535901,0.000474168,0.000435554,0.000516573,0.000545203,0.00048557,0.000485951,0.000554651,0.000507621,0.000557549,0.000478005,0.000528093,Non-alcoholic fatty liver disease (NAFLD),Endocrine and metabolic diseases,Human Diseases
ko04933,1.87E-07,7.45E-07,1.97E-06,1.91E-06,1.59E-06,0,1.93E-06,0,1.46E-06,7.22E-07,1.92E-07,1.40E-06,5.69E-07,1.32E-06,1.54E-06,8.61E-07,1.54E-06,1.45E-07,1.93E-06,1.27E-06,1.92E-07,9.45E-08,2.20E-06,2.56E-08,AGE-RAGE signaling pathway in diabetic complications,Endocrine and metabolic diseases,Human Diseases
ko04934,0.000152918,0.00011995,0.000142107,0.000148676,0.000143049,0.000148796,0.000149273,0.000151915,0.000155874,0.000166523,0.000147625,0.000151249,0.000169973,0.000159313,0.000160208,0.000172342,0.000162805,0.000163883,0.00016682,0.000174897,0.000175194,0.000174506,0.000178014,0.000167846,Cushing's syndrome,Endocrine and metabolic diseases,Human Diseases
ko04940,0.000244404,0.000184415,0.000233077,0.000241874,0.000244641,0.000233145,0.00023476,0.000223795,0.000223707,0.000200671,0.000238207,0.000233166,0.000217681,0.000236463,0.000270513,0.000208062,0.000236879,0.000222086,0.000226103,0.000233416,0.000203839,0.000202455,0.000217802,0.000210676,Type I diabetes mellitus,Endocrine and metabolic diseases,Human Diseases
ko04960,1.97E-05,1.99E-05,1.73E-05,2.85E-05,2.60E-05,1.56E-05,1.70E-05,2.25E-05,1.87E-05,1.29E-05,2.07E-05,2.14E-05,1.70E-05,1.70E-05,4.24E-05,2.23E-05,2.09E-05,2.57E-05,2.22E-05,2.01E-05,1.90E-05,9.93E-06,2.47E-05,1.71E-05,Aldosterone-regulated sodium reabsorption,Excretory system,Organismal Systems
